LGA_CODE_2021,Gender,Gender Value,Age - Male,Age - Male Value,Age - Female,Age - Female Value,Age - Person,Age - Person Value,Indigenous Gender,Indigenous Gender Value,Relationship Type,Relationship Type Value,Couple Family Kids Y N,Couple Family Kids Y N Value
LGA54760,,,5 - 14 years,56.0,,,,,,,,,,
LGA54830,,,5 - 14 years,3457.0,,,,,,,,,,
LGA54900,,,5 - 14 years,84.0,,,,,,,,,,
LGA54970,,,5 - 14 years,47.0,,,,,,,,,,
LGA55040,,,5 - 14 years,93.0,,,,,,,,,,
LGA55110,,,5 - 14 years,5452.0,,,,,,,,,,
LGA55180,,,5 - 14 years,547.0,,,,,,,,,,
LGA55250,,,5 - 14 years,47.0,,,,,,,,,,
LGA55320,,,5 - 14 years,6608.0,,,,,,,,,,
LGA55390,,,5 - 14 years,8.0,,,,,,,,,,
LGA55460,,,5 - 14 years,197.0,,,,,,,,,,
LGA55530,,,5 - 14 years,25.0,,,,,,,,,,
LGA55600,,,5 - 14 years,156.0,,,,,,,,,,
LGA55670,,,5 - 14 years,62.0,,,,,,,,,,
LGA55740,,,5 - 14 years,523.0,,,,,,,,,,
LGA55810,,,5 - 14 years,45.0,,,,,,,,,,
LGA55880,,,5 - 14 years,22.0,,,,,,,,,,
LGA55950,,,5 - 14 years,45.0,,,,,,,,,,
LGA56090,,,5 - 14 years,2432.0,,,,,,,,,,
LGA56160,,,5 - 14 years,10.0,,,,,,,,,,
LGA56230,,,5 - 14 years,1192.0,,,,,,,,,,
LGA56300,,,5 - 14 years,74.0,,,,,,,,,,
LGA56370,,,5 - 14 years,50.0,,,,,,,,,,
LGA56460,,,5 - 14 years,307.0,,,,,,,,,,
LGA56580,,,5 - 14 years,1735.0,,,,,,,,,,
LGA56620,,,5 - 14 years,107.0,,,,,,,,,,
LGA56730,,,5 - 14 years,755.0,,,,,,,,,,
LGA56790,,,5 - 14 years,197.0,,,,,,,,,,
LGA56860,,,5 - 14 years,13.0,,,,,,,,,,
LGA56930,,,5 - 14 years,73.0,,,,,,,,,,
LGA57000,,,5 - 14 years,37.0,,,,,,,,,,
LGA57080,,,5 - 14 years,551.0,,,,,,,,,,
LGA57140,,,5 - 14 years,69.0,,,,,,,,,,
LGA57210,,,5 - 14 years,350.0,,,,,,,,,,
LGA57280,,,5 - 14 years,1228.0,,,,,,,,,,
LGA57350,,,5 - 14 years,42.0,,,,,,,,,,
LGA57420,,,5 - 14 years,112.0,,,,,,,,,,
LGA57490,,,5 - 14 years,10329.0,,,,,,,,,,
LGA57630,,,5 - 14 years,0.0,,,,,,,,,,
LGA57700,,,5 - 14 years,2718.0,,,,,,,,,,
LGA57770,,,5 - 14 years,51.0,,,,,,,,,,
LGA57840,,,5 - 14 years,2260.0,,,,,,,,,,
LGA57910,,,5 - 14 years,12761.0,,,,,,,,,,
LGA57980,,,5 - 14 years,950.0,,,,,,,,,,
LGA58050,,,5 - 14 years,11366.0,,,,,,,,,,
LGA58190,,,5 - 14 years,32.0,,,,,,,,,,
LGA58260,,,5 - 14 years,32.0,,,,,,,,,,
LGA58330,,,5 - 14 years,255.0,,,,,,,,,,
LGA58400,,,5 - 14 years,14.0,,,,,,,,,,
LGA58470,,,5 - 14 years,10.0,,,,,,,,,,
LGA58510,,,5 - 14 years,1623.0,,,,,,,,,,
LGA58540,,,5 - 14 years,47.0,,,,,,,,,,
LGA58570,,,5 - 14 years,1679.0,,,,,,,,,,
LGA58610,,,5 - 14 years,102.0,,,,,,,,,,
LGA58680,,,5 - 14 years,27.0,,,,,,,,,,
LGA58760,,,5 - 14 years,16189.0,,,,,,,,,,
LGA58820,,,5 - 14 years,243.0,,,,,,,,,,
LGA58890,,,5 - 14 years,59.0,,,,,,,,,,
LGA59030,,,5 - 14 years,14.0,,,,,,,,,,
LGA59100,,,5 - 14 years,54.0,,,,,,,,,,
LGA59170,,,5 - 14 years,78.0,,,,,,,,,,
LGA59250,,,5 - 14 years,32.0,,,,,,,,,,
LGA59310,,,5 - 14 years,84.0,,,,,,,,,,
LGA59320,,,5 - 14 years,35.0,,,,,,,,,,
LGA59330,,,5 - 14 years,22.0,,,,,,,,,,
LGA59340,,,5 - 14 years,562.0,,,,,,,,,,
LGA59350,,,5 - 14 years,9.0,,,,,,,,,,
LGA59360,,,5 - 14 years,38.0,,,,,,,,,,
LGA59370,,,5 - 14 years,189.0,,,,,,,,,,
LGA59499,,,5 - 14 years,244.0,,,,,,,,,,
LGA59799,,,5 - 14 years,0.0,,,,,,,,,,
LGA60210,,,5 - 14 years,326.0,,,,,,,,,,
LGA60410,,,5 - 14 years,1476.0,,,,,,,,,,
LGA60610,,,5 - 14 years,1228.0,,,,,,,,,,
LGA60810,,,5 - 14 years,1333.0,,,,,,,,,,
LGA61010,,,5 - 14 years,125.0,,,,,,,,,,
LGA61210,,,5 - 14 years,539.0,,,,,,,,,,
LGA61410,,,5 - 14 years,3764.0,,,,,,,,,,
LGA61510,,,5 - 14 years,722.0,,,,,,,,,,
LGA61610,,,5 - 14 years,1562.0,,,,,,,,,,
LGA61810,,,5 - 14 years,402.0,,,,,,,,,,
LGA62010,,,5 - 14 years,48.0,,,,,,,,,,
LGA62210,,,5 - 14 years,401.0,,,,,,,,,,
LGA62410,,,5 - 14 years,170.0,,,,,,,,,,
LGA62610,,,5 - 14 years,2874.0,,,,,,,,,,
LGA62810,,,5 - 14 years,2655.0,,,,,,,,,,
LGA63010,,,5 - 14 years,1104.0,,,,,,,,,,
LGA63210,,,5 - 14 years,387.0,,,,,,,,,,
LGA63410,,,5 - 14 years,85.0,,,,,,,,,,
LGA63610,,,5 - 14 years,2591.0,,,,,,,,,,
LGA63810,,,5 - 14 years,701.0,,,,,,,,,,
LGA64010,,,5 - 14 years,4135.0,,,,,,,,,,
LGA64210,,,5 - 14 years,1261.0,,,,,,,,,,
LGA64610,,,5 - 14 years,815.0,,,,,,,,,,
LGA64810,,,5 - 14 years,1005.0,,,,,,,,,,
LGA65010,,,5 - 14 years,416.0,,,,,,,,,,
LGA65210,,,5 - 14 years,102.0,,,,,,,,,,
LGA65410,,,5 - 14 years,871.0,,,,,,,,,,
LGA65610,,,5 - 14 years,240.0,,,,,,,,,,
LGA65810,,,5 - 14 years,1598.0,,,,,,,,,,
LGA69499,,,5 - 14 years,50.0,,,,,,,,,,
LGA69799,,,5 - 14 years,0.0,,,,,,,,,,
LGA70200,,,5 - 14 years,1815.0,,,,,,,,,,
LGA70420,,,5 - 14 years,524.0,,,,,,,,,,
LGA70540,,,5 - 14 years,9.0,,,,,,,,,,
LGA70620,,,5 - 14 years,340.0,,,,,,,,,,
LGA70700,,,5 - 14 years,81.0,,,,,,,,,,
LGA71000,,,5 - 14 years,5022.0,,,,,,,,,,
LGA71150,,,5 - 14 years,7.0,,,,,,,,,,
LGA71300,,,5 - 14 years,706.0,,,,,,,,,,
LGA72200,,,5 - 14 years,774.0,,,,,,,,,,
LGA72300,,,5 - 14 years,1365.0,,,,,,,,,,
LGA72330,,,5 - 14 years,468.0,,,,,,,,,,
LGA72800,,,5 - 14 years,3105.0,,,,,,,,,,
LGA73600,,,5 - 14 years,534.0,,,,,,,,,,
LGA74050,,,5 - 14 years,195.0,,,,,,,,,,
LGA74550,,,5 - 14 years,256.0,,,,,,,,,,
LGA74560,,,5 - 14 years,28.0,,,,,,,,,,
LGA74660,,,5 - 14 years,552.0,,,,,,,,,,
LGA74680,,,5 - 14 years,335.0,,,,,,,,,,
LGA79399,,,5 - 14 years,522.0,,,,,,,,,,
LGA79499,,,5 - 14 years,166.0,,,,,,,,,,
LGA79799,,,5 - 14 years,0.0,,,,,,,,,,
LGA89399,,,5 - 14 years,29005.0,,,,,,,,,,
LGA89499,,,5 - 14 years,13.0,,,,,,,,,,
LGA89799,,,5 - 14 years,0.0,,,,,,,,,,
LGA99399,,,5 - 14 years,153.0,,,,,,,,,,
LGA99499,,,5 - 14 years,0.0,,,,,,,,,,
LGA99799,,,5 - 14 years,0.0,,,,,,,,,,
LGA10050,,,55 - 64 years,3255.0,,,,,,,,,,
LGA10180,,,55 - 64 years,1751.0,,,,,,,,,,
LGA10250,,,55 - 64 years,3083.0,,,,,,,,,,
LGA10300,,,55 - 64 years,172.0,,,,,,,,,,
LGA10470,,,55 - 64 years,2620.0,,,,,,,,,,
LGA10500,,,55 - 64 years,8551.0,,,,,,,,,,
LGA10550,,,55 - 64 years,2949.0,,,,,,,,,,
LGA10600,,,55 - 64 years,1044.0,,,,,,,,,,
LGA10650,,,55 - 64 years,605.0,,,,,,,,,,
LGA10750,,,55 - 64 years,18574.0,,,,,,,,,,
LGA10800,,,55 - 64 years,433.0,,,,,,,,,,
LGA10850,,,55 - 64 years,558.0,,,,,,,,,,
LGA10900,,,55 - 64 years,5232.0,,,,,,,,,,
LGA10950,,,55 - 64 years,172.0,,,,,,,,,,
LGA11150,,,55 - 64 years,164.0,,,,,,,,,,
LGA11200,,,55 - 64 years,112.0,,,,,,,,,,
LGA11250,,,55 - 64 years,1244.0,,,,,,,,,,
LGA11300,,,55 - 64 years,1987.0,,,,,,,,,,
LGA11350,,,55 - 64 years,2472.0,,,,,,,,,,
LGA11400,,,55 - 64 years,974.0,,,,,,,,,,
LGA11450,,,55 - 64 years,4889.0,,,,,,,,,,
LGA11500,,,55 - 64 years,9347.0,,,,,,,,,,
LGA11520,,,55 - 64 years,4746.0,,,,,,,,,,
LGA11570,,,55 - 64 years,20744.0,,,,,,,,,,
LGA11600,,,55 - 64 years,211.0,,,,,,,,,,
LGA11650,,,55 - 64 years,21289.0,,,,,,,,,,
LGA11700,,,55 - 64 years,126.0,,,,,,,,,,
LGA11720,,,55 - 64 years,3782.0,,,,,,,,,,
LGA11730,,,55 - 64 years,4146.0,,,,,,,,,,
LGA11750,,,55 - 64 years,298.0,,,,,,,,,,
LGA11800,,,55 - 64 years,4999.0,,,,,,,,,,
LGA12000,,,55 - 64 years,289.0,,,,,,,,,,
LGA12150,,,55 - 64 years,252.0,,,,,,,,,,
LGA12160,,,55 - 64 years,837.0,,,,,,,,,,
LGA12350,,,55 - 64 years,895.0,,,,,,,,,,
LGA12380,,,55 - 64 years,11486.0,,,,,,,,,,
LGA12390,,,55 - 64 years,3131.0,,,,,,,,,,
LGA12700,,,55 - 64 years,761.0,,,,,,,,,,
LGA12730,,,55 - 64 years,603.0,,,,,,,,,,
LGA12750,,,55 - 64 years,3279.0,,,,,,,,,,
LGA12850,,,55 - 64 years,13804.0,,,,,,,,,,
LGA12870,,,55 - 64 years,966.0,,,,,,,,,,
LGA12900,,,55 - 64 years,611.0,,,,,,,,,,
LGA12930,,,55 - 64 years,8992.0,,,,,,,,,,
LGA12950,,,55 - 64 years,320.0,,,,,,,,,,
LGA13010,,,55 - 64 years,710.0,,,,,,,,,,
LGA13310,,,55 - 64 years,2165.0,,,,,,,,,,
LGA13340,,,55 - 64 years,844.0,,,,,,,,,,
LGA13450,,,55 - 64 years,1641.0,,,,,,,,,,
LGA13550,,,55 - 64 years,798.0,,,,,,,,,,
LGA13660,,,55 - 64 years,387.0,,,,,,,,,,
LGA13800,,,55 - 64 years,4318.0,,,,,,,,,,
LGA13850,,,55 - 64 years,264.0,,,,,,,,,,
LGA13910,,,55 - 64 years,1368.0,,,,,,,,,,
LGA14000,,,55 - 64 years,9087.0,,,,,,,,,,
LGA14100,,,55 - 64 years,824.0,,,,,,,,,,
LGA14170,,,55 - 64 years,9778.0,,,,,,,,,,
LGA14220,,,55 - 64 years,1153.0,,,,,,,,,,
LGA14300,,,55 - 64 years,461.0,,,,,,,,,,
LGA14350,,,55 - 64 years,2320.0,,,,,,,,,,
LGA14400,,,55 - 64 years,1625.0,,,,,,,,,,
LGA14500,,,55 - 64 years,7416.0,,,,,,,,,,
LGA14550,,,55 - 64 years,929.0,,,,,,,,,,
LGA14600,,,55 - 64 years,417.0,,,,,,,,,,
LGA14650,,,55 - 64 years,13044.0,,,,,,,,,,
LGA14700,,,55 - 64 years,1897.0,,,,,,,,,,
LGA14750,,,55 - 64 years,723.0,,,,,,,,,,
LGA14850,,,55 - 64 years,3294.0,,,,,,,,,,
LGA14870,,,55 - 64 years,1573.0,,,,,,,,,,
LGA14900,,,55 - 64 years,12640.0,,,,,,,,,,
LGA14920,,,55 - 64 years,576.0,,,,,,,,,,
LGA14950,,,55 - 64 years,264.0,,,,,,,,,,
LGA15050,,,55 - 64 years,4713.0,,,,,,,,,,
LGA15240,,,55 - 64 years,7316.0,,,,,,,,,,
LGA15270,,,55 - 64 years,1764.0,,,,,,,,,,
LGA15300,,,55 - 64 years,879.0,,,,,,,,,,
LGA15350,,,55 - 64 years,1727.0,,,,,,,,,,
LGA15520,,,55 - 64 years,918.0,,,,,,,,,,
LGA15560,,,55 - 64 years,288.0,,,,,,,,,,
LGA15650,,,55 - 64 years,1020.0,,,,,,,,,,
LGA15700,,,55 - 64 years,1645.0,,,,,,,,,,
LGA15750,,,55 - 64 years,928.0,,,,,,,,,,
LGA15800,,,55 - 64 years,402.0,,,,,,,,,,
LGA15850,,,55 - 64 years,429.0,,,,,,,,,,
LGA15900,,,55 - 64 years,9410.0,,,,,,,,,,
LGA15950,,,55 - 64 years,3458.0,,,,,,,,,,
LGA15990,,,55 - 64 years,16041.0,,,,,,,,,,
LGA16100,,,55 - 64 years,446.0,,,,,,,,,,
LGA16150,,,55 - 64 years,2274.0,,,,,,,,,,
LGA16200,,,55 - 64 years,977.0,,,,,,,,,,
LGA16260,,,55 - 64 years,11979.0,,,,,,,,,,
LGA16350,,,55 - 64 years,11295.0,,,,,,,,,,
LGA16380,,,55 - 64 years,5547.0,,,,,,,,,,
LGA16400,,,55 - 64 years,5228.0,,,,,,,,,,
LGA16490,,,55 - 64 years,4121.0,,,,,,,,,,
LGA16550,,,55 - 64 years,6888.0,,,,,,,,,,
LGA16610,,,55 - 64 years,1644.0,,,,,,,,,,
LGA16700,,,55 - 64 years,6611.0,,,,,,,,,,
LGA16900,,,55 - 64 years,4585.0,,,,,,,,,,
LGA16950,,,55 - 64 years,7722.0,,,,,,,,,,
LGA17000,,,55 - 64 years,1598.0,,,,,,,,,,
LGA17040,,,55 - 64 years,1637.0,,,,,,,,,,
LGA17080,,,55 - 64 years,1151.0,,,,,,,,,,
LGA17100,,,55 - 64 years,2126.0,,,,,,,,,,
LGA17150,,,55 - 64 years,13884.0,,,,,,,,,,
LGA17200,,,55 - 64 years,9826.0,,,,,,,,,,
LGA17310,,,55 - 64 years,3596.0,,,,,,,,,,
LGA17350,,,55 - 64 years,413.0,,,,,,,,,,
LGA17400,,,55 - 64 years,573.0,,,,,,,,,,
LGA17420,,,55 - 64 years,10251.0,,,,,,,,,,
LGA17550,,,55 - 64 years,6509.0,,,,,,,,,,
LGA17620,,,55 - 64 years,969.0,,,,,,,,,,
LGA17640,,,55 - 64 years,785.0,,,,,,,,,,
LGA17650,,,55 - 64 years,460.0,,,,,,,,,,
LGA17750,,,55 - 64 years,3511.0,,,,,,,,,,
LGA17850,,,55 - 64 years,238.0,,,,,,,,,,
LGA17900,,,55 - 64 years,437.0,,,,,,,,,,
LGA17950,,,55 - 64 years,204.0,,,,,,,,,,
LGA18020,,,55 - 64 years,700.0,,,,,,,,,,
LGA18050,,,55 - 64 years,3069.0,,,,,,,,,,
LGA18100,,,55 - 64 years,304.0,,,,,,,,,,
LGA18200,,,55 - 64 years,576.0,,,,,,,,,,
LGA18250,,,55 - 64 years,3926.0,,,,,,,,,,
LGA18350,,,55 - 64 years,3405.0,,,,,,,,,,
LGA18400,,,55 - 64 years,3066.0,,,,,,,,,,
LGA18450,,,55 - 64 years,12791.0,,,,,,,,,,
LGA18500,,,55 - 64 years,2922.0,,,,,,,,,,
LGA18710,,,55 - 64 years,1180.0,,,,,,,,,,
LGA19399,,,55 - 64 years,81.0,,,,,,,,,,
LGA19499,,,55 - 64 years,949.0,,,,,,,,,,
LGA19799,,,55 - 64 years,0.0,,,,,,,,,,
LGA20110,,,55 - 64 years,1079.0,,,,,,,,,,
LGA20260,,,55 - 64 years,923.0,,,,,,,,,,
LGA20570,,,55 - 64 years,6276.0,,,,,,,,,,
LGA20660,,,55 - 64 years,7010.0,,,,,,,,,,
LGA20740,,,55 - 64 years,3122.0,,,,,,,,,,
LGA20830,,,55 - 64 years,3583.0,,,,,,,,,,
LGA20910,,,55 - 64 years,6700.0,,,,,,,,,,
LGA21010,,,55 - 64 years,1118.0,,,,,,,,,,
LGA21110,,,55 - 64 years,9915.0,,,,,,,,,,
LGA21180,,,55 - 64 years,11396.0,,,,,,,,,,
LGA21270,,,55 - 64 years,533.0,,,,,,,,,,
LGA21370,,,55 - 64 years,2822.0,,,,,,,,,,
LGA21450,,,55 - 64 years,5618.0,,,,,,,,,,
LGA21610,,,55 - 64 years,17923.0,,,,,,,,,,
LGA21670,,,55 - 64 years,1006.0,,,,,,,,,,
LGA21750,,,55 - 64 years,1612.0,,,,,,,,,,
LGA21830,,,55 - 64 years,1257.0,,,,,,,,,,
LGA21890,,,55 - 64 years,7361.0,,,,,,,,,,
LGA22110,,,55 - 64 years,3725.0,,,,,,,,,,
LGA22170,,,55 - 64 years,8179.0,,,,,,,,,,
LGA22250,,,55 - 64 years,826.0,,,,,,,,,,
LGA22310,,,55 - 64 years,7756.0,,,,,,,,,,
LGA22410,,,55 - 64 years,1668.0,,,,,,,,,,
LGA22490,,,55 - 64 years,1617.0,,,,,,,,,,
LGA22620,,,55 - 64 years,7199.0,,,,,,,,,,
LGA22670,,,55 - 64 years,8340.0,,,,,,,,,,
LGA22750,,,55 - 64 years,15080.0,,,,,,,,,,
LGA22830,,,55 - 64 years,4157.0,,,,,,,,,,
LGA22910,,,55 - 64 years,1397.0,,,,,,,,,,
LGA22980,,,55 - 64 years,474.0,,,,,,,,,,
LGA23110,,,55 - 64 years,5420.0,,,,,,,,,,
LGA23190,,,55 - 64 years,1360.0,,,,,,,,,,
LGA23270,,,55 - 64 years,12222.0,,,,,,,,,,
LGA23350,,,55 - 64 years,1366.0,,,,,,,,,,
LGA23430,,,55 - 64 years,9188.0,,,,,,,,,,
LGA23670,,,55 - 64 years,9838.0,,,,,,,,,,
LGA23810,,,55 - 64 years,5111.0,,,,,,,,,,
LGA23940,,,55 - 64 years,719.0,,,,,,,,,,
LGA24130,,,55 - 64 years,3463.0,,,,,,,,,,
LGA24210,,,55 - 64 years,7507.0,,,,,,,,,,
LGA24250,,,55 - 64 years,818.0,,,,,,,,,,
LGA24330,,,55 - 64 years,4048.0,,,,,,,,,,
LGA24410,,,55 - 64 years,6480.0,,,,,,,,,,
LGA24600,,,55 - 64 years,4562.0,,,,,,,,,,
LGA24650,,,55 - 64 years,7369.0,,,,,,,,,,
LGA24780,,,55 - 64 years,3618.0,,,,,,,,,,
LGA24850,,,55 - 64 years,2951.0,,,,,,,,,,
LGA24900,,,55 - 64 years,2173.0,,,,,,,,,,
LGA24970,,,55 - 64 years,9621.0,,,,,,,,,,
LGA25060,,,55 - 64 years,6745.0,,,,,,,,,,
LGA25150,,,55 - 64 years,2262.0,,,,,,,,,,
LGA25250,,,55 - 64 years,7619.0,,,,,,,,,,
LGA25340,,,55 - 64 years,10959.0,,,,,,,,,,
LGA25430,,,55 - 64 years,1580.0,,,,,,,,,,
LGA25490,,,55 - 64 years,1252.0,,,,,,,,,,
LGA25620,,,55 - 64 years,1336.0,,,,,,,,,,
LGA25710,,,55 - 64 years,4551.0,,,,,,,,,,
LGA25810,,,55 - 64 years,950.0,,,,,,,,,,
LGA25900,,,55 - 64 years,5799.0,,,,,,,,,,
LGA25990,,,55 - 64 years,651.0,,,,,,,,,,
LGA26080,,,55 - 64 years,251.0,,,,,,,,,,
LGA26170,,,55 - 64 years,2332.0,,,,,,,,,,
LGA26260,,,55 - 64 years,1156.0,,,,,,,,,,
LGA26350,,,55 - 64 years,5102.0,,,,,,,,,,
LGA26430,,,55 - 64 years,930.0,,,,,,,,,,
LGA26490,,,55 - 64 years,2385.0,,,,,,,,,,
LGA26610,,,55 - 64 years,1476.0,,,,,,,,,,
LGA26670,,,55 - 64 years,569.0,,,,,,,,,,
LGA26700,,,55 - 64 years,1964.0,,,,,,,,,,
LGA26730,,,55 - 64 years,2115.0,,,,,,,,,,
LGA26810,,,55 - 64 years,3291.0,,,,,,,,,,
LGA26890,,,55 - 64 years,358.0,,,,,,,,,,
LGA26980,,,55 - 64 years,8897.0,,,,,,,,,,
LGA27070,,,55 - 64 years,10754.0,,,,,,,,,,
LGA27170,,,55 - 64 years,2388.0,,,,,,,,,,
LGA27260,,,55 - 64 years,10655.0,,,,,,,,,,
LGA27350,,,55 - 64 years,4277.0,,,,,,,,,,
LGA27450,,,55 - 64 years,9845.0,,,,,,,,,,
LGA27630,,,55 - 64 years,590.0,,,,,,,,,,
LGA29399,,,55 - 64 years,35.0,,,,,,,,,,
LGA29499,,,55 - 64 years,644.0,,,,,,,,,,
LGA29799,,,55 - 64 years,10.0,,,,,,,,,,
LGA30250,,,55 - 64 years,50.0,,,,,,,,,,
LGA30300,,,55 - 64 years,323.0,,,,,,,,,,
LGA30370,,,55 - 64 years,993.0,,,,,,,,,,
LGA30410,,,55 - 64 years,203.0,,,,,,,,,,
LGA30450,,,55 - 64 years,23.0,,,,,,,,,,
LGA30760,,,55 - 64 years,143.0,,,,,,,,,,
LGA30900,,,55 - 64 years,32.0,,,,,,,,,,
LGA31000,,,55 - 64 years,61956.0,,,,,,,,,,
LGA31750,,,55 - 64 years,34.0,,,,,,,,,,
LGA31820,,,55 - 64 years,7000.0,,,,,,,,,,
LGA31900,,,55 - 64 years,1241.0,,,,,,,,,,
LGA31950,,,55 - 64 years,33.0,,,,,,,,,,
LGA32080,,,55 - 64 years,10551.0,,,,,,,,,,
LGA32250,,,55 - 64 years,162.0,,,,,,,,,,
LGA32260,,,55 - 64 years,2374.0,,,,,,,,,,
LGA32270,,,55 - 64 years,1783.0,,,,,,,,,,
LGA32310,,,55 - 64 years,758.0,,,,,,,,,,
LGA32330,,,55 - 64 years,56.0,,,,,,,,,,
LGA32450,,,55 - 64 years,261.0,,,,,,,,,,
LGA32500,,,55 - 64 years,391.0,,,,,,,,,,
LGA32600,,,55 - 64 years,18.0,,,,,,,,,,
LGA32750,,,55 - 64 years,23.0,,,,,,,,,,
LGA32770,,,55 - 64 years,45.0,,,,,,,,,,
LGA32810,,,55 - 64 years,1039.0,,,,,,,,,,
LGA33100,,,55 - 64 years,53.0,,,,,,,,,,
LGA33200,,,55 - 64 years,105.0,,,,,,,,,,
LGA33220,,,55 - 64 years,8044.0,,,,,,,,,,
LGA33360,,,55 - 64 years,4574.0,,,,,,,,,,
LGA33430,,,55 - 64 years,34798.0,,,,,,,,,,
LGA33610,,,55 - 64 years,720.0,,,,,,,,,,
LGA33620,,,55 - 64 years,4084.0,,,,,,,,,,
LGA33800,,,55 - 64 years,954.0,,,,,,,,,,
LGA33830,,,55 - 64 years,32.0,,,,,,,,,,
LGA33960,,,55 - 64 years,11120.0,,,,,,,,,,
LGA33980,,,55 - 64 years,1452.0,,,,,,,,,,
LGA34420,,,55 - 64 years,41.0,,,,,,,,,,
LGA34530,,,55 - 64 years,2980.0,,,,,,,,,,
LGA34570,,,55 - 64 years,22.0,,,,,,,,,,
LGA34580,,,55 - 64 years,2719.0,,,,,,,,,,
LGA34590,,,55 - 64 years,17467.0,,,,,,,,,,
LGA34710,,,55 - 64 years,284.0,,,,,,,,,,
LGA34770,,,55 - 64 years,8209.0,,,,,,,,,,
LGA34800,,,55 - 64 years,74.0,,,,,,,,,,
LGA34830,,,55 - 64 years,20.0,,,,,,,,,,
LGA34860,,,55 - 64 years,856.0,,,,,,,,,,
LGA34880,,,55 - 64 years,1652.0,,,,,,,,,,
LGA35010,,,55 - 64 years,26405.0,,,,,,,,,,
LGA35250,,,55 - 64 years,44.0,,,,,,,,,,
LGA35300,,,55 - 64 years,1085.0,,,,,,,,,,
LGA35600,,,55 - 64 years,346.0,,,,,,,,,,
LGA35670,,,55 - 64 years,40.0,,,,,,,,,,
LGA35740,,,55 - 64 years,4181.0,,,,,,,,,,
LGA35760,,,55 - 64 years,807.0,,,,,,,,,,
LGA35780,,,55 - 64 years,112.0,,,,,,,,,,
LGA35790,,,55 - 64 years,107.0,,,,,,,,,,
LGA35800,,,55 - 64 years,122.0,,,,,,,,,,
LGA36070,,,55 - 64 years,30.0,,,,,,,,,,
LGA36150,,,55 - 64 years,64.0,,,,,,,,,,
LGA36250,,,55 - 64 years,10419.0,,,,,,,,,,
LGA36300,,,55 - 64 years,58.0,,,,,,,,,,
LGA36370,,,55 - 64 years,4852.0,,,,,,,,,,
LGA36510,,,55 - 64 years,3133.0,,,,,,,,,,
LGA36580,,,55 - 64 years,1869.0,,,,,,,,,,
LGA36630,,,55 - 64 years,2381.0,,,,,,,,,,
LGA36660,,,55 - 64 years,2587.0,,,,,,,,,,
LGA36720,,,55 - 64 years,20973.0,,,,,,,,,,
LGA36820,,,55 - 64 years,1992.0,,,,,,,,,,
LGA36910,,,55 - 64 years,9786.0,,,,,,,,,,
LGA36950,,,55 - 64 years,172.0,,,,,,,,,,
LGA36960,,,55 - 64 years,180.0,,,,,,,,,,
LGA37010,,,55 - 64 years,11083.0,,,,,,,,,,
LGA37300,,,55 - 64 years,211.0,,,,,,,,,,
LGA37310,,,55 - 64 years,2154.0,,,,,,,,,,
LGA37340,,,55 - 64 years,2685.0,,,,,,,,,,
LGA37400,,,55 - 64 years,88.0,,,,,,,,,,
LGA37550,,,55 - 64 years,30.0,,,,,,,,,,
LGA37570,,,55 - 64 years,16.0,,,,,,,,,,
LGA37600,,,55 - 64 years,94.0,,,,,,,,,,
LGA39499,,,55 - 64 years,1297.0,,,,,,,,,,
LGA39799,,,55 - 64 years,3.0,,,,,,,,,,
LGA40070,,,55 - 64 years,1182.0,,,,,,,,,,
LGA40120,,,55 - 64 years,3053.0,,,,,,,,,,
LGA40150,,,55 - 64 years,795.0,,,,,,,,,,
LGA40220,,,55 - 64 years,2104.0,,,,,,,,,,
LGA40250,,,55 - 64 years,84.0,,,,,,,,,,
LGA40310,,,55 - 64 years,1743.0,,,,,,,,,,
LGA40430,,,55 - 64 years,240.0,,,,,,,,,,
LGA40520,,,55 - 64 years,722.0,,,,,,,,,,
LGA40700,,,55 - 64 years,2685.0,,,,,,,,,,
LGA40910,,,55 - 64 years,2983.0,,,,,,,,,,
LGA41010,,,55 - 64 years,234.0,,,,,,,,,,
LGA41060,,,55 - 64 years,7533.0,,,,,,,,,,
LGA41140,,,55 - 64 years,726.0,,,,,,,,,,
LGA41190,,,55 - 64 years,165.0,,,,,,,,,,
LGA41330,,,55 - 64 years,146.0,,,,,,,,,,
LGA41560,,,55 - 64 years,1196.0,,,,,,,,,,
LGA41750,,,55 - 64 years,105.0,,,,,,,,,,
LGA41830,,,55 - 64 years,139.0,,,,,,,,,,
LGA41960,,,55 - 64 years,104.0,,,,,,,,,,
LGA42030,,,55 - 64 years,1586.0,,,,,,,,,,
LGA42110,,,55 - 64 years,382.0,,,,,,,,,,
LGA42250,,,55 - 64 years,753.0,,,,,,,,,,
LGA42600,,,55 - 64 years,2563.0,,,,,,,,,,
LGA42750,,,55 - 64 years,448.0,,,,,,,,,,
LGA43080,,,55 - 64 years,88.0,,,,,,,,,,
LGA43220,,,55 - 64 years,86.0,,,,,,,,,,
LGA43360,,,55 - 64 years,177.0,,,,,,,,,,
LGA43650,,,55 - 64 years,1185.0,,,,,,,,,,
LGA43710,,,55 - 64 years,501.0,,,,,,,,,,
LGA43790,,,55 - 64 years,804.0,,,,,,,,,,
LGA44000,,,55 - 64 years,6.0,,,,,,,,,,
LGA44060,,,55 - 64 years,5270.0,,,,,,,,,,
LGA44210,,,55 - 64 years,919.0,,,,,,,,,,
